Tick	Time	TriggerCode	Block	Trial	GazeDirX	GazeDirY	GazeDirZ	HeadPosX	HeadPosY	HeadPosZ	HeadDirX	HeadDirY	HeadDirZ	EyeOpenL	EyeOpenR	PupilDiaL	PupilDiaR	PupilSensorLx	PupilSensorLy	PupilSensorRx	PupilSensorRy	PositionLx	PositionLy	PositionRx	PositionRy	GazeAngleX	GazeAngleY	HeadAngleX	HeadAngleY	ViewGazeX	ViewGazeY	ViewGazeZ	ViewFixX	ViewFixY	ViewFixZ	HandRPosX	HandRPosY	HandRPosZ	HandRDirX	HandRDirY	HandRDirZ	FixationPointX	FixationPointY	FixationPointZ
3571	75632	0	1	4	0.04371427	-0.04037334	0.9982202	-0.09309661	1.677729	-0.1406089	0.07542481	0.07009762	0.9946846	0.2822325	0.7029331	2.810883	2.964508	0.4420833	0.4712035	0.4610582	0.4794138	0.4420833	0.4712035	0.4610582	0.4794138	2.50749	-2.316044	4.336302	4.031092	2.857231	-19.61132	0.02927849	0.490005	0.4572664	2.128843	-0.0666399	1.23417	0.02962327	-0.5881913	0.5421519	0.6000852	-0.00847365	1.575128	2.055873
3572	75643	0	1	4	0.04309747	-0.04036468	0.9982474	-0.0930841	1.67773	-0.1405039	0.07485455	0.07007392	0.9947293	0.2822325	0.7029331	2.810883	2.964508	0.4420833	0.4712035	0.4610582	0.4794138	0.4420833	0.4712035	0.4610582	0.4794138	2.472114	-2.315537	4.303432	4.029537	2.866562	-19.6888	0.02916601	0.4902264	0.4572858	2.128783	-0.06783473	1.233894	0.02751946	-0.6094908	0.5435442	0.5771314	-0.009711526	1.575074	2.056022
3573	75654	0	1	4	0.01551239	-0.04063775	0.9990481	-0.09314948	1.677705	-0.1403297	0.07444944	0.07002454	0.9947632	0.205046	0.5098726	2.570251	2.93866	0.4420575	0.4724592	0.458976	0.4770922	0.4420575	0.4724592	0.458976	0.4770922	0.8895546	-2.329358	4.280112	4.026572	2.876431	-19.76948	0.02904923	0.4903953	0.4573158	2.128656	-0.06905711	1.233611	0.02536941	-0.6288627	0.5425028	0.5569763	-0.09323417	1.620259	0.5104997
3574	75665	0	1	4	0.008733422	-0.1342269	0.9908974	-0.09311527	1.677657	-0.1402148	0.07379638	0.06988726	0.9948215	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.5051297	-7.714316	4.242425	4.01849	2.872034	-19.72397	0.02911344	0.4906444	0.4573849	2.128621	-0.07025981	1.233158	0.02323353	-0.6475426	0.5412425	0.5364189	-0.09323417	1.620259	0.5104997
3575	75676	0	1	4	0.008081347	-0.1343631	0.9908844	-0.093198	1.677562	-0.1400449	0.07321073	0.06956071	0.9948877	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	4.208637	3.999537	2.836766	-19.48568	0.02945966	0.4908641	0.4575322	2.128587	-0.07130694	1.232347	0.02134717	-0.6660653	0.5363916	0.518306	-0.09323417	1.620259	0.5104997
3576	75687	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09320652	1.677511	-0.1399723	0.0725365	0.06917544	0.9949639	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	4.169693	3.977098	2.787954	-19.13503	0.02998576	0.4911045	0.4576946	2.128659	-0.07249057	1.231266	0.01926172	-0.6843399	0.5325613	0.4980536	-0.09323417	1.620259	0.5104997
3577	75698	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09318215	1.677446	-0.1399845	0.07209208	0.06876878	0.9950244	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	4.14397	3.953591	2.739527	-18.70863	0.03064975	0.4912683	0.457859	2.128805	-0.07356155	1.229703	0.01734555	-0.7026027	0.5253895	0.4799118	-0.09323417	1.620259	0.5104997
3578	75710	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09319824	1.677378	-0.1399341	0.07168702	0.06828095	0.9950873	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	4.12051	3.925357	2.680784	-18.2524	0.03139475	0.491407	0.4580546	2.128909	-0.07455313	1.228075	0.01558006	-0.7224637	0.5162988	0.4598715	-0.09323417	1.620259	0.5104997
3579	75721	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09318644	1.677317	-0.1398712	0.07111222	0.06781988	0.99516	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	4.087297	3.898626	2.634321	-17.85933	0.03206551	0.4916187	0.4582406	2.129	-0.07536256	1.226534	0.01415622	-0.7456782	0.5051432	0.4345046	-0.09323417	1.620259	0.5104997
3580	75732	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09315991	1.677245	-0.1398749	0.07070258	0.06739017	0.9952184	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	4.063607	3.873785	2.590683	-17.46744	0.03276291	0.4917699	0.4584132	2.129139	-0.07592088	1.224759	0.01291072	-0.7676571	0.4939462	0.4083133	-0.09323417	1.620259	0.5104997
3581	75743	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09315902	1.677176	-0.1398487	0.07030547	0.06709753	0.9952663	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	4.040651	3.856864	2.564921	-17.22886	0.03320189	0.4919232	0.4585361	2.129214	-0.07661867	1.222852	0.01126969	-0.7863169	0.4840579	0.3839189	-0.09323417	1.620259	0.5104997
3582	75754	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09321088	1.677147	-0.1398102	0.07015651	0.06690454	0.9952898	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	4.032015	3.845729	2.54761	-17.08002	0.03348227	0.4919856	0.4586133	2.129238	-0.07690853	1.221414	0.01049244	-0.8033596	0.4740067	0.3604596	-0.09323417	1.620259	0.5104997
3583	75765	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09325033	1.677128	-0.1397684	0.06974106	0.06700112	0.9953125	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	4.008145	3.851123	2.562074	-17.20419	0.03324709	0.4921556	0.4585909	2.1292	-0.07787925	1.220153	0.009396672	-0.8171021	0.4651745	0.3405241	-0.09323417	1.620259	0.5104997
3584	75776	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09326762	1.677213	-0.1397392	0.06920248	0.06742367	0.9953216	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	3.977246	3.875352	2.609276	-17.63717	0.03245588	0.4923701	0.4584383	2.129091	-0.07854313	1.220939	0.012918	-0.7740737	0.4765002	0.4168425	-0.09323417	1.620259	0.5104997
3585	75787	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09330487	1.677263	-0.139655	0.06823735	0.06821258	0.9953344	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	3.921913	3.920515	2.705277	-18.51496	0.03095991	0.4927548	0.4581703	2.128861	-0.07806522	1.221225	0.01628911	-0.7639841	0.4797521	0.43147	-0.09323417	1.620259	0.5104997
3586	75799	0	1	4	0.008081347	-0.1343631	0.9908844	-0.09341276	1.677335	-0.1394886	0.06700334	0.06901592	0.9953629	0.1276443	0.4249714	-1	2.547287	-1	-1	0.4603305	0.4869204	-1	-1	0.4603305	0.4869204	0.4673002	-7.722148	3.851072	3.966399	2.813782	-19.56862	0.02933788	0.4932411	0.4579006	2.128559	-0.07867956	1.220486	0.01565623	-0.7637025	0.4826486	0.4287293	-0.09323417	1.620259	0.5104997
3587	75810	0	1	4	-0.001753021	-0.1698854	0.9854518	-0.09344172	1.677403	-0.1394101	0.06556554	0.06985294	0.9954003	0.7108194	0.9666474	2.158737	2.723709	0.4364978	0.4873618	0.4587606	0.4872288	0.4364978	0.4873618	0.4587606	0.4872288	-0.1008706	-9.781265	3.768579	4.014199	2.941279	-20.73875	0.02772388	0.4938082	0.457621	2.128335	-0.07760924	1.220531	0.01530254	-0.75996	0.4906231	0.4263214	-0.1280122	1.813181	-0.9324775
3588	75821	0	1	4	-0.00305593	-0.1690911	0.9855852	-0.09353065	1.677443	-0.1392919	0.06405611	0.07034119	0.9954642	0.7108194	0.9666474	2.158737	2.723709	0.4364978	0.4873618	0.4587606	0.4872288	0.4364978	0.4873618	0.4587606	0.4872288	-0.1780411	-9.735125	3.681797	4.041911	3.0513	-21.58754	0.02665799	0.4944443	0.4574676	2.128165	-0.07796425	1.219915	0.01548707	-0.7618663	0.4902903	0.4232908	-0.1268443	1.812826	-0.9324796
3589	75832	0	1	4	0.05111978	-0.07461179	0.9958861	-0.09363508	1.677533	-0.1392258	0.06255944	0.07054166	0.9955451	0.7458164	0.9185305	2.747818	2.759903	0.4444337	0.4725106	0.4597651	0.4854448	0.4444337	0.4725106	0.4597651	0.4854448	2.938516	-4.284595	3.595701	4.05304	3.126574	-22.03521	0.02612738	0.4950932	0.4574072	2.128111	-0.07773983	1.220066	0.01529932	-0.7649571	0.4895769	0.4185153	-0.06134813	1.578506	1.220778
3590	75843	0	1	4	0.02764068	-0.04618927	0.9985464	-0.09376019	1.677489	-0.1390942	0.06123855	0.07062165	0.9956216	0.7800583	0.8970287	2.781372	2.928299	0.442914	0.4699748	0.4647321	0.4811782	0.442914	0.4699748	0.4647321	0.4811782	1.585603	-2.648411	3.519698	4.057337	3.178139	-22.35478	0.0257599	0.4956557	0.4574106	2.128022	-0.07789421	1.220151	0.01534855	-0.7682678	0.4898182	0.41212	0.007608846	1.562278	2.716273
3591	75854	0	1	4	-0.007664982	-0.168237	0.9857063	-0.09398305	1.677411	-0.1388077	0.05996571	0.07017352	0.9957308	0.8086597	0.8843413	2.158737	2.723709	0.4364978	0.4873618	0.4587606	0.4872288	0.4364978	0.4873618	0.4587606	0.4872288	-0.4454334	-9.6857	3.446397	4.031238	3.15048	-22.01922	0.02614099	0.4962004	0.4576077	2.127918	-0.07776695	1.21997	0.01504505	-0.7733442	0.4895963	0.4027832	-0.1237861	1.812905	-0.9321167
3592	75865	0	1	4	-0.008980315	-0.1686648	0.985622	-0.09409058	1.67733	-0.1386381	0.05821704	0.0695834	0.995876	0.8086597	0.8843413	2.158737	2.723709	0.4364978	0.4873618	0.4587606	0.4872288	0.4364978	0.4873618	0.4587606	0.4872288	-0.5218958	-9.710676	3.345563	3.996843	3.081604	-21.43989	0.02682976	0.4968859	0.4578665	2.127969	-0.07818484	1.220296	0.01493382	-0.7789969	0.4891618	0.3922811	-0.1225417	1.813298	-0.9319171
3593	75876	0	1	4	0.04511929	-0.07535549	0.9961199	-0.0942021	1.677291	-0.13844	0.05631223	0.06854248	0.9960577	0.8264385	0.8998848	2.747818	2.759903	0.4444337	0.4725106	0.4597651	0.4854448	0.4444337	0.4725106	0.4597651	0.4854448	2.593444	-4.326128	3.235795	3.936516	2.944299	-20.34917	0.02823328	0.4976082	0.4582822	2.128099	-0.07837218	1.220319	0.01501179	-0.781655	0.4891544	0.3869669	-0.07041142	1.575524	1.221537
3594	75887	0	1	4	0.03081804	-0.0450808	0.9985008	-0.0943197	1.677234	-0.1382577	0.0546574	0.06749431	0.9962214	0.8463948	0.9133948	2.917191	2.99173	0.4429788	0.4697681	0.4645891	0.4818793	0.4429788	0.4697681	0.4645891	0.4818793	1.767797	-2.585053	3.140306	3.875857	2.799735	-19.3296	0.02968685	0.4981998	0.4586991	2.128232	-0.07862622	1.220544	0.01522255	-0.7812107	0.4895616	0.3873493	-0.03338352	1.585663	2.16227
3595	75898	0	1	4	0.02930503	-0.04616418	0.9984968	-0.09438288	1.677192	-0.1381187	0.05304566	0.06666648	0.9963642	0.8463948	0.9133948	2.917191	2.99173	0.4429788	0.4697681	0.4645891	0.4818793	0.4429788	0.4697681	0.4645891	0.4818793	1.681094	-2.64708	3.047482	3.827969	2.694856	-18.60746	0.03081072	0.4987773	0.4590322	2.128341	-0.07885182	1.221085	0.0159297	-0.7781346	0.4903339	0.3925291	-0.03689188	1.583637	2.162418
3596	75910	0	1	4	0.03285324	-0.04852005	0.9982702	-0.09449083	1.677096	-0.1379369	0.05157132	0.0656135	0.9965116	0.8588948	0.9133941	2.878036	2.999359	0.4431826	0.4721074	0.4651169	0.4818024	0.4431826	0.4721074	0.4651169	0.4818024	1.884917	-2.78263	2.962533	3.767072	2.576437	-17.73311	0.03228859	0.4993093	0.4594504	2.128458	-0.07896215	1.221371	0.01639307	-0.7760838	0.49191	0.3946116	-0.01750727	1.530711	2.771929
3597	75921	0	1	4	0.02612161	-0.05008453	0.9983876	-0.09452218	1.677051	-0.1377803	0.05007554	0.0646755	0.9966491	0.8730213	0.9163898	2.908569	2.901978	0.4436041	0.4728657	0.4642666	0.4835593	0.4436041	0.4728657	0.4642666	0.4835593	1.498677	-2.871876	2.876303	3.712884	2.480211	-17.02847	0.03358772	0.4998438	0.459818	2.128557	-0.07901412	1.221594	0.01686406	-0.7728592	0.4967466	0.3948816	-0.03977027	1.555739	2.227236
3598	75932	0	1	4	0.03000731	-0.04615562	0.9984806	-0.09457964	1.676937	-0.1375936	0.04887449	0.06380159	0.9967651	0.8857491	0.9229906	2.875854	2.897324	0.444631	0.4731399	0.4657325	0.483775	0.444631	0.4731399	0.4657325	0.483775	1.721356	-2.646636	2.807143	3.662441	2.408749	-16.42652	0.03477979	0.5002967	0.4601682	2.128608	-0.07905251	1.2218	0.01690781	-0.7704509	0.5012459	0.3939008	-0.0230718	1.550076	2.472578
3599	75943	0	1	4	0.02883563	-0.04703679	0.9984741	-0.09455889	1.676839	-0.137423	0.04777853	0.06322142	0.9968552	0.8857491	0.9229906	2.875854	2.897324	0.444631	0.4731399	0.4657325	0.483775	0.444631	0.4731399	0.4657325	0.483775	1.654221	-2.697185	2.744024	3.628874	2.360887	-16.08428	0.03549663	0.5006879	0.4604083	2.128593	-0.07918864	1.221921	0.01705289	-0.7683068	0.504348	0.394129	-0.02575705	1.548427	2.472745
3600	75954	0	1	4	0.03334375	-0.05122671	0.9981163	-0.09455401	1.67679	-0.1372545	0.04708695	0.06268164	0.9969222	0.8857491	0.9229906	2.857437	2.897675	0.4463509	0.4744162	0.4669095	0.4846581	0.4463509	0.4744162	0.4669095	0.4846581	1.91336	-2.93805	2.704216	3.597769	2.322211	-15.77042	0.03618035	0.5009391	0.460619	2.128562	-0.07919031	1.222103	0.01686883	-0.7677759	0.5054734	0.3937218	-0.01382177	1.548773	2.324807
3601	75965	0	1	4	0.0353772	-0.04848956	0.9981897	-0.09448534	1.676739	-0.1371058	0.04636849	0.0622131	0.9969852	0.893985	0.9265956	2.952286	2.881332	0.4471109	0.4739887	0.467908	0.4842317	0.4471109	0.4739887	0.467908	0.4842317	2.029701	-2.781152	2.662858	3.570674	2.294964	-15.51363	0.03675851	0.5012038	0.4608048	2.12853	-0.07918954	1.222293	0.01688659	-0.7684793	0.5066769	0.3907916	0.01049462	1.526498	2.96678
3602	75976	0	1	4	0.03464902	-0.04895774	0.9981924	-0.09438902	1.676735	-0.137002	0.04568671	0.06191478	0.9970353	0.893985	0.9265956	2.952286	2.881332	0.4471109	0.4739887	0.467908	0.4842317	0.4471109	0.4739887	0.467908	0.4842317	1.988004	-2.807841	2.623609	3.553469	2.2757	-15.36905	0.03709349	0.501442	0.4609215	2.128496	-0.07921916	1.222361	0.01695788	-0.7692466	0.5078624	0.3877312	0.008523896	1.525559	2.966907
3603	75987	0	1	4	0.02914781	-0.05039528	0.9982938	-0.09432334	1.676714	-0.1368443	0.04533558	0.06184991	0.9970553	0.9057456	0.9369578	2.84465	2.9189	0.4470652	0.4743486	0.467345	0.4842073	0.4470652	0.4743486	0.467345	0.4842073	1.672457	-2.889883	2.603388	3.549665	2.28268	-15.40299	0.03701286	0.5015758	0.4609524	2.128353	-0.07922179	1.222253	0.01707578	-0.7698531	0.5080505	0.3862784	-0.0321242	1.565636	2.055528
3604	75998	0	1	4	0.04088956	-0.04971708	0.997919	-0.09428412	1.676715	-0.1366329	0.04487284	0.06148746	0.9970986	0.9303648	0.9380986	2.944092	2.964996	0.451167	0.4733523	0.4698044	0.4841021	0.451167	0.4733523	0.4698044	0.4841021	2.346353	-2.852178	2.57671	3.528754	2.268007	-15.25042	0.03737031	0.5017507	0.4610874	2.128228	-0.07924873	1.222259	0.01712739	-0.7700979	0.5075034	0.3865094	-0.01871828	1.58307	1.696092
3605	76010	0	1	4	0.04041177	-0.05007925	0.9979203	-0.09424311	1.676735	-0.1364024	0.04445511	0.06172862	0.9971024	0.9303648	0.9380986	2.944092	2.964996	0.451167	0.4733523	0.4698044	0.4841021	0.451167	0.4733523	0.4698044	0.4841021	2.319	-2.872899	2.552823	3.542542	2.300188	-15.54079	0.03669423	0.5019121	0.4610033	2.127938	-0.07922167	1.222109	0.0173322	-0.7703985	0.5061996	0.3876186	-0.01943478	1.583532	1.696376
3606	76021	0	1	4	0.03272177	-0.04944157	0.9982336	-0.09412789	1.67674	-0.1361899	0.04397199	0.06191211	0.9971125	0.9417049	0.9371056	2.952286	2.881332	0.4471109	0.4739887	0.467908	0.4842317	0.4471109	0.4739887	0.467908	0.4842317	1.877427	-2.835521	2.52507	3.553028	2.33102	-15.79316	0.03612521	0.5020929	0.4609431	2.127678	-0.07926214	1.221946	0.01741004	-0.7709439	0.504927	0.3881937	0.003303647	1.525572	2.967897
3607	76032	0	1	4	0.02738411	-0.05039103	0.9983439	-0.09404862	1.676807	-0.1360103	0.04342105	0.06211766	0.9971239	0.9464821	0.9372824	2.84465	2.9189	0.4470652	0.4743486	0.467345	0.4842073	0.4470652	0.4743486	0.467345	0.4842073	1.571221	-2.889544	2.493478	3.564747	2.362037	-16.06034	0.03554345	0.5023029	0.4608663	2.127442	-0.07922202	1.221775	0.01741636	-0.7713519	0.5043513	0.3881315	-0.03612702	1.566328	2.05651
3608	76043	0	1	4	0.03802517	-0.04493558	0.9982588	-0.09396374	1.676787	-0.1358207	0.04325252	0.06194197	0.9971421	0.9505823	0.9591352	2.919601	3.028976	0.4504167	0.4725053	0.4705662	0.4838419	0.4504167	0.4725053	0.4705662	0.4838419	2.181398	-2.577394	2.483725	3.554626	2.359195	-16.01802	0.03563327	0.5023576	0.4609331	2.127292	-0.07933122	1.221662	0.01762974	-0.7719833	0.5042868	0.3869584	-0.001602739	1.571461	2.272259
3609	76054	0	1	4	0.03784137	-0.04511071	0.9982579	-0.09385741	1.676772	-0.1355835	0.04306947	0.06173107	0.9971631	0.9505823	0.9591352	2.919601	3.028976	0.4504167	0.4725053	0.4705662	0.4838419	0.4504167	0.4725053	0.4705662	0.4838419	2.170876	-2.587399	2.473143	3.542487	2.356877	-15.97155	0.03573237	0.5024167	0.4610114	2.127102	-0.07929265	1.221389	0.01759934	-0.7730193	0.5034357	0.3859972	-0.001991123	1.57094	2.272492
3610	76065	0	1	4	0.04128371	-0.04833996	0.9979641	-0.09375203	1.676742	-0.1353933	0.04324776	0.06167104	0.9971591	0.9591648	0.9602204	2.979355	2.97522	0.4519054	0.4730421	0.4705273	0.4845809	0.4519054	0.4730421	0.4705273	0.4845809	2.368851	-2.773188	2.48341	3.539059	2.360996	-16.00596	0.03565677	0.5023312	0.4610325	2.126924	-0.07926714	1.221133	0.01763463	-0.7741309	0.502203	0.3853743	-0.01723391	1.588588	1.689724
3611	76076	0	1	4	0.04337408	-0.04332101	0.9981076	-0.09361333	1.676752	-0.1352551	0.04307206	0.06137758	0.9971848	0.9595244	0.9619548	3.06749	2.988693	0.452213	0.4726857	0.470909	0.4846586	0.452213	0.4726857	0.470909	0.4846586	2.488292	-2.485222	2.473222	3.522145	2.348364	-15.85188	0.03599144	0.5023846	0.4611368	2.126848	-0.07920277	1.220944	0.01762199	-0.775467	0.5003527	0.3850949	-0.01137549	1.598878	1.763902
3612	76087	0	1	4	0.04316315	-0.04361477	0.998104	-0.09349304	1.676708	-0.1350349	0.04318414	0.0613036	0.9971845	0.9595244	0.9619548	3.06749	2.988693	0.452213	0.4726857	0.470909	0.4846586	0.452213	0.4726857	0.470909	0.4846586	2.476228	-2.502098	2.479703	3.517917	2.352003	-15.89117	0.03590396	0.5023199	0.4611659	2.126644	-0.07926363	1.220723	0.01757133	-0.7763836	0.4989237	0.3851022	-0.01104809	1.598693	1.764108
3613	76098	0	1	4	0.04388066	-0.04820183	0.9978575	-0.09337097	1.676726	-0.134758	0.04322059	0.0609848	0.9972025	0.9631757	0.9630265	2.991425	2.968201	0.4529624	0.4742458	0.4709173	0.4860927	0.4529624	0.4742458	0.4709173	0.4860927	2.517928	-2.765483	2.481676	3.499614	2.33678	-15.77431	0.0361618	0.502278	0.4612724	2.126437	-0.07941359	1.220489	0.01783919	-0.7765638	0.4983202	0.3855202	-0.01527028	1.587752	1.659692
3614	76110	0	1	4	0.04669422	-0.04411457	0.9979249	-0.09323388	1.676771	-0.1345606	0.04338351	0.06092757	0.9971989	0.9605428	0.9770669	3.040161	3.014236	0.4525636	0.4746566	0.4722897	0.4862441	0.4525636	0.4746566	0.4722897	0.4862441	2.678981	-2.531186	2.491122	3.496312	2.339466	-15.81756	0.0360669	0.5021887	0.4612797	2.126245	-0.07935745	1.22038	0.0179354	-0.7761958	0.4987316	0.3857288	0.03554785	1.549134	2.681501
3615	76121	0	1	4	0.04412636	-0.04360636	0.9980602	-0.09312201	1.676769	-0.1343296	0.0434633	0.06083402	0.9972011	0.9682318	0.9841246	3.119873	3.033432	0.4527516	0.4760287	0.4714654	0.4878536	0.4527516	0.4760287	0.4714654	0.4878536	2.531573	-2.501707	2.495675	3.490988	2.341823	-15.84938	0.03599641	0.5021371	0.4613092	2.126032	-0.07912499	1.220263	0.01809275	-0.7761812	0.4987548	0.3857283	0.0003235191	1.58408	2.036168
3616	76132	0	1	4	0.04420587	-0.04369998	0.9980526	-0.09298038	1.676798	-0.1341432	0.04342056	0.06076209	0.9972074	0.9682318	0.9841246	3.119873	3.033432	0.4527516	0.4760287	0.4714654	0.4878536	0.4527516	0.4760287	0.4714654	0.4878536	2.53613	-2.5071	2.493164	3.486835	2.346836	-15.88408	0.03592015	0.5021343	0.4613283	2.125855	-0.07898587	1.22021	0.01821828	-0.7759408	0.4988868	0.3860414	0.0003408492	1.583953	2.036353
3618	76165	102	1	5	0.04457914	-0.04399228	0.9980232	-0.09259027	1.676661	-0.1332147	0.04416032	0.05982861	0.9972314	0.969327	0.9761932	3.119873	3.033432	0.4527516	0.4760287	0.4714654	0.4878536	0.4527516	0.4760287	0.4714654	0.4878536	2.557496	-2.523907	2.535513	3.433306	2.310709	-15.56757	0.03662241	0.5017716	0.4616599	2.125138	-0.07879359	1.219773	0.01886952	-0.7757108	0.4994359	0.3857937	0.002278954	1.581785	2.037127
3619	76172	0	1	5	0.04486008	-0.04470649	0.9979788	-0.09260988	1.676613	-0.1332327	0.04412981	0.05973094	0.9972386	0.969327	0.9761932	3.119873	3.033432	0.4527516	0.4760287	0.4714654	0.4878536	0.4527516	0.4760287	0.4714654	0.4878536	2.573746	-2.564985	2.533814	3.427712	2.301578	-15.48698	0.03680594	0.501784	0.4617034	2.125182	-0.07873362	1.219833	0.01886892	-0.7755809	0.4997095	0.3857005	0.002195969	1.581525	2.037102
3620	76184	0	1	5	0.04483097	-0.04480422	0.9979758	-0.09254324	1.676588	-0.1329889	0.04408226	0.05946307	0.9972567	0.969327	0.9761932	3.119873	3.033432	0.4527516	0.4760287	0.4714654	0.4878536	0.4527516	0.4760287	0.4714654	0.4878536	2.572073	-2.57055	2.531031	3.412313	2.289105	-15.39921	0.03700854	0.5017824	0.4618011	2.125	-0.07864153	1.21972	0.01880133	-0.7755303	0.5000762	0.3853264	0.002182782	1.580917	2.037325
3621	76195	0	1	5	0.05002986	-0.04475094	0.99773	-0.09246683	1.676602	-0.1327374	0.04418079	0.05917338	0.9972696	0.9782661	0.9823731	3.039322	3.108673	0.4536677	0.4763305	0.47279	0.4899837	0.4536677	0.4763305	0.47279	0.4899837	2.870581	-2.568112	2.536671	3.395691	2.273095	-15.29638	0.03725006	0.5017179	0.4618971	2.124811	-0.07853872	1.219745	0.01896894	-0.7756798	0.5000689	0.3850349	0.00211443	1.59842	1.914049
3622	76206	0	1	5	0.05109199	-0.04359766	0.9977368	-0.09237272	1.676601	-0.1324131	0.04404848	0.05899883	0.9972857	0.9806254	0.9703863	2.97084	3.063736	0.4542733	0.4773682	0.4726716	0.4899362	0.4542733	0.4773682	0.4726716	0.4899362	2.931446	-2.50202	2.52902	3.385644	2.273313	-15.31534	0.03720514	0.5017491	0.4619581	2.124525	-0.07860237	1.219721	0.01904452	-0.7756849	0.5003763	0.3846252	0.007623538	1.596812	1.920374
3623	76217	0	1	5	0.0494777	-0.0460304	0.9977054	-0.09234405	1.676541	-0.1320935	0.04398459	0.05894875	0.9972915	0.9783509	0.9775562	2.989365	3.064117	0.4543047	0.4774863	0.4722378	0.48954	0.4543047	0.4774863	0.4722378	0.48954	2.839039	-2.641528	2.525302	3.382751	2.285879	-15.41614	0.03696746	0.5017732	0.4619844	2.124219	-0.07867861	1.219628	0.01922464	-0.7754396	0.500904	0.3844328	0.003933206	1.587723	1.85059
3624	76228	0	1	5	0.04940603	-0.04608089	0.9977067	-0.09225643	1.676521	-0.1318789	0.04397963	0.0584497	0.9973211	0.9783509	0.9775562	2.989365	3.064117	0.4543047	0.4774863	0.4722378	0.48954	0.4543047	0.4774863	0.4722378	0.48954	2.834968	-2.644417	2.524992	3.354096	2.257167	-15.15161	0.03759082	0.5017557	0.4621631	2.124118	-0.07865405	1.21962	0.01923907	-0.7751928	0.5015735	0.3840574	0.003986001	1.58671	1.850761
3625	76239	0	1	5	0.04814969	-0.04513793	0.9978073	-0.09213322	1.676487	-0.1316243	0.04350096	0.05812455	0.9973611	0.9783509	0.9775562	3.048737	3.064316	0.4538938	0.4765567	0.4722193	0.4895121	0.4538938	0.4765567	0.4722193	0.4895121	2.762721	-2.590121	2.497478	3.335307	2.244668	-15.04808	0.03783983	0.5019158	0.4622895	2.123936	-0.07858491	1.219566	0.01927912	-0.7750427	0.5017542	0.3841244	0.007467896	1.584762	2.029616
3626	76250	0	1	5	0.04835314	-0.0470624	0.9977107	-0.0920766	1.676439	-0.1313925	0.04337289	0.05770553	0.997391	0.9828465	0.9785879	3.030884	3.064758	0.45398	0.4768379	0.4722193	0.4894627	0.45398	0.4768379	0.4722193	0.4894627	2.774599	-2.700666	2.490022	3.311212	2.226425	-14.85887	0.0383035	0.5019573	0.4624467	2.1238	-0.07855719	1.219465	0.01932704	-0.7752022	0.5013102	0.3843822	0.007618234	1.579953	2.01934
3627	76261	0	1	5	0.04820336	-0.04748256	0.997698	-0.0920133	1.67645	-0.1311742	0.04337642	0.05705653	0.9974282	0.9828465	0.9785879	3.030884	3.064758	0.45398	0.4768379	0.4722193	0.4894627	0.45398	0.4768379	0.4722193	0.4894627	2.766049	-2.724767	2.490179	3.273989	2.191043	-14.51639	0.03917564	0.5019431	0.4626737	2.123726	-0.0784204	1.219249	0.01943088	-0.7752572	0.5005054	0.385319	0.007635295	1.578562	2.019497
